"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","315","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 08 15:24:41 UTC 2025","broken","Mon Dec 08 15:24:41 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Deleting all tires from cart.","321","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 08 15:24:27 UTC 2025","broken","Mon Dec 08 15:24:28 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","169","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 08 15:26:00 UTC 2025","broken","Mon Dec 08 15:26:00 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","250","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 08 15:24:18 UTC 2025","broken","Mon Dec 08 15:24:19 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","131","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Dec 08 15:25:00 UTC 2025","broken","Mon Dec 08 15:25:00 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a user can successfully log in to the application using valid credentials.","333","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 08 15:24:24 UTC 2025","broken","Mon Dec 08 15:24:24 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","175","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 08 15:25:24 UTC 2025","broken","Mon Dec 08 15:25:24 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","196","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Dec 08 15:24:52 UTC 2025","broken","Mon Dec 08 15:24:52 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Verify that the tires table is filled correctly and the tires list is opened.","354","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 08 15:24:37 UTC 2025","broken","Mon Dec 08 15:24:38 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","162","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 08 15:24:12 UTC 2025","broken","Mon Dec 08 15:24:12 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","150","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Dec 08 15:25:51 UTC 2025","broken","Mon Dec 08 15:25:51 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Deleting all tires from cart.","180","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 08 15:25:33 UTC 2025","broken","Mon Dec 08 15:25:33 UTC 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","262","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 08 15:24:36 UTC 2025","broken","Mon Dec 08 15:24:36 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","273","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 08 15:24:21 UTC 2025","broken","Mon Dec 08 15:24:21 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","461","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 08 15:24:43 UTC 2025","broken","Mon Dec 08 15:24:44 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","225","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 08 15:24:54 UTC 2025","broken","Mon Dec 08 15:24:55 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
