"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","204","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:32 UTC 2026","broken","Mon Jan 05 15:26:32 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","498","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:28 UTC 2026","broken","Mon Jan 05 15:26:29 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","173","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 05 15:27:52 UTC 2026","broken","Mon Jan 05 15:27:52 UTC 2026","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","178","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:55 UTC 2026","broken","Mon Jan 05 15:26:56 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","151","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 05 15:28:20 UTC 2026","broken","Mon Jan 05 15:28:21 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new account with valid data","226","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 05 15:26:47 UTC 2026","broken","Mon Jan 05 15:26:47 UTC 2026","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Verify that the tires table is filled correctly and the tires list is opened.","140","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jan 05 15:26:49 UTC 2026","broken","Mon Jan 05 15:26:50 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","170","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:14 UTC 2026","broken","Mon Jan 05 15:26:14 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","168","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jan 05 15:27:24 UTC 2026","broken","Mon Jan 05 15:27:24 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","187","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:25 UTC 2026","broken","Mon Jan 05 15:26:25 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","219","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:32 UTC 2026","broken","Mon Jan 05 15:26:33 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","332","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jan 05 15:26:26 UTC 2026","broken","Mon Jan 05 15:26:26 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","184","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jan 05 15:26:36 UTC 2026","broken","Mon Jan 05 15:26:36 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","157","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 05 15:27:43 UTC 2026","broken","Mon Jan 05 15:27:43 UTC 2026","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
