"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","12542","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:23:41 GMT 2025","passed","Mon Jun 23 15:23:53 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","11965","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jun 23 15:25:42 GMT 2025","broken","Mon Jun 23 15:25:54 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","12224","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:23:25 GMT 2025","passed","Mon Jun 23 15:23:37 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","12050","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:23:09 GMT 2025","passed","Mon Jun 23 15:23:21 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","12071","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:23:06 GMT 2025","passed","Mon Jun 23 15:23:18 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","11383","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jun 23 15:26:44 GMT 2025","broken","Mon Jun 23 15:26:55 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","12536","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:23:25 GMT 2025","passed","Mon Jun 23 15:23:37 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11546","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jun 23 15:25:12 GMT 2025","broken","Mon Jun 23 15:25:23 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new account with valid data","11629","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jun 23 15:26:22 GMT 2025","broken","Mon Jun 23 15:26:34 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","12131","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:22:45 GMT 2025","passed","Mon Jun 23 15:22:57 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11670","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:22:59 GMT 2025","passed","Mon Jun 23 15:23:10 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","11645","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jun 23 15:25:46 GMT 2025","broken","Mon Jun 23 15:25:58 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11596","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jun 23 15:28:14 GMT 2025","broken","Mon Jun 23 15:28:26 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","11615","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:23:18 GMT 2025","passed","Mon Jun 23 15:23:30 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11994","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:22:53 GMT 2025","passed","Mon Jun 23 15:23:05 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11537","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jun 23 15:26:24 GMT 2025","broken","Mon Jun 23 15:26:35 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","13767","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:22:27 GMT 2025","passed","Mon Jun 23 15:22:40 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11696","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:23:12 GMT 2025","passed","Mon Jun 23 15:23:24 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11561","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jun 23 15:24:27 GMT 2025","broken","Mon Jun 23 15:24:38 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","11998","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:22:41 GMT 2025","passed","Mon Jun 23 15:22:53 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11599","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jun 23 15:27:38 GMT 2025","broken","Mon Jun 23 15:27:49 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new order with valid data and verifying the order is successful.","12024","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jun 23 15:25:59 GMT 2025","broken","Mon Jun 23 15:26:11 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that the tires table is filled correctly and the tires list is opened.","11735","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jun 23 15:27:03 GMT 2025","broken","Mon Jun 23 15:27:14 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a user can successfully log in to the application using valid credentials.","11594","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jun 23 15:23:55 GMT 2025","broken","Mon Jun 23 15:24:06 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","12551","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 23 15:23:39 GMT 2025","passed","Mon Jun 23 15:23:52 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11649","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jun 23 15:25:01 GMT 2025","broken","Mon Jun 23 15:25:12 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
