"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new order with valid data and verifying the order is successful.","11273","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon May 05 15:24:05 GMT 2025","broken","Mon May 05 15:24:17 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","11015","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon May 05 15:22:40 GMT 2025","broken","Mon May 05 15:22:51 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","11180","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon May 05 15:24:48 GMT 2025","broken","Mon May 05 15:24:59 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","11468","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 05 15:21:57 GMT 2025","passed","Mon May 05 15:22:08 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11516","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 05 15:21:27 GMT 2025","passed","Mon May 05 15:21:39 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","11080","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon May 05 15:24:08 GMT 2025","broken","Mon May 05 15:24:19 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","11603","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 05 15:21:27 GMT 2025","passed","Mon May 05 15:21:39 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11692","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 05 15:20:54 GMT 2025","passed","Mon May 05 15:21:06 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11079","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon May 05 15:24:48 GMT 2025","broken","Mon May 05 15:24:59 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11602","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 05 15:20:57 GMT 2025","passed","Mon May 05 15:21:09 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11059","Deleting all tires from cart.","Tires CrossBrowserTest","Mon May 05 15:23:02 GMT 2025","broken","Mon May 05 15:23:13 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","11262","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon May 05 15:24:46 GMT 2025","broken","Mon May 05 15:24:57 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11450","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 05 15:21:15 GMT 2025","passed","Mon May 05 15:21:27 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11162","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon May 05 15:22:11 GMT 2025","broken","Mon May 05 15:22:22 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","10991","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon May 05 15:26:54 GMT 2025","broken","Mon May 05 15:27:05 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","11168","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 05 15:21:20 GMT 2025","passed","Mon May 05 15:21:31 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11132","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon May 05 15:25:25 GMT 2025","broken","Mon May 05 15:25:36 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","11580","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 05 15:21:39 GMT 2025","passed","Mon May 05 15:21:51 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","11216","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon May 05 15:23:30 GMT 2025","broken","Mon May 05 15:23:41 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
