"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","165","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:20:54 UTC 2025","broken","Mon Oct 20 15:20:54 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","136","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:50 UTC 2025","broken","Mon Oct 20 15:21:50 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","246","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Oct 20 15:21:21 UTC 2025","broken","Mon Oct 20 15:21:22 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","304","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:31 UTC 2025","broken","Mon Oct 20 15:21:32 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","211","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:20:59 UTC 2025","broken","Mon Oct 20 15:20:59 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","152","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Oct 20 15:21:58 UTC 2025","broken","Mon Oct 20 15:21:58 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","145","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 20 15:22:30 UTC 2025","broken","Mon Oct 20 15:22:30 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new account with valid data","5260","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Oct 20 15:21:07 UTC 2025","broken","Mon Oct 20 15:21:13 UTC 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","175","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:20:49 UTC 2025","broken","Mon Oct 20 15:20:49 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","327","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Oct 20 15:21:01 UTC 2025","broken","Mon Oct 20 15:21:01 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","136","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Oct 20 15:21:37 UTC 2025","broken","Mon Oct 20 15:21:37 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new account with valid data","149","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Oct 20 15:22:22 UTC 2025","broken","Mon Oct 20 15:22:22 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","151","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:41 UTC 2025","broken","Mon Oct 20 15:21:42 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","158","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 20 15:21:32 UTC 2025","broken","Mon Oct 20 15:21:32 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","149","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:20:56 UTC 2025","broken","Mon Oct 20 15:20:56 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","208","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Oct 20 15:20:58 UTC 2025","broken","Mon Oct 20 15:20:59 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Deleting all tires from cart.","176","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Oct 20 15:21:25 UTC 2025","broken","Mon Oct 20 15:21:25 UTC 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","239","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:15 UTC 2025","broken","Mon Oct 20 15:21:15 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","172","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:20:47 UTC 2025","broken","Mon Oct 20 15:20:47 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","226","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Oct 20 15:21:18 UTC 2025","broken","Mon Oct 20 15:21:19 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","143","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Oct 20 15:22:38 UTC 2025","broken","Mon Oct 20 15:22:39 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","170","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Oct 20 15:22:47 UTC 2025","broken","Mon Oct 20 15:22:47 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","187","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Oct 20 15:21:34 UTC 2025","broken","Mon Oct 20 15:21:35 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a user can successfully log in to the application using valid credentials.","158","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Oct 20 15:21:22 UTC 2025","broken","Mon Oct 20 15:21:22 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","238","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:04 UTC 2025","broken","Mon Oct 20 15:21:05 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Negative login check","138","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:19 UTC 2025","broken","Mon Oct 20 15:21:19 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","456","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:06 UTC 2025","broken","Mon Oct 20 15:21:07 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","140","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Oct 20 15:22:14 UTC 2025","broken","Mon Oct 20 15:22:14 UTC 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","443","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:03 UTC 2025","broken","Mon Oct 20 15:21:03 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","340","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:27 UTC 2025","broken","Mon Oct 20 15:21:27 UTC 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Deleting all tires from cart.","169","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Oct 20 15:22:06 UTC 2025","broken","Mon Oct 20 15:22:06 UTC 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","346","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:20:57 UTC 2025","broken","Mon Oct 20 15:20:58 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","262","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 20 15:21:15 UTC 2025","broken","Mon Oct 20 15:21:15 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new account with valid data","166","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Oct 20 15:21:29 UTC 2025","broken","Mon Oct 20 15:21:30 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","338","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:21:18 UTC 2025","broken","Mon Oct 20 15:21:18 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","172","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 20 15:20:51 UTC 2025","broken","Mon Oct 20 15:20:51 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
