"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","11509","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:36 GMT 2025","passed","Mon Apr 14 15:20:47 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11792","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:29 GMT 2025","passed","Mon Apr 14 15:20:40 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11104","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Apr 14 15:25:09 GMT 2025","broken","Mon Apr 14 15:25:20 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11101","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Apr 14 15:26:11 GMT 2025","broken","Mon Apr 14 15:26:22 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","11583","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:24 GMT 2025","passed","Mon Apr 14 15:20:35 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11163","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Apr 14 15:21:55 GMT 2025","broken","Mon Apr 14 15:22:06 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Negative login check","11567","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:21:00 GMT 2025","passed","Mon Apr 14 15:21:11 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11253","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Apr 14 15:24:31 GMT 2025","broken","Mon Apr 14 15:24:42 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new account with valid data","11117","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Apr 14 15:23:52 GMT 2025","broken","Mon Apr 14 15:24:03 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","11720","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:58 GMT 2025","passed","Mon Apr 14 15:21:10 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11607","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:48 GMT 2025","passed","Mon Apr 14 15:20:59 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
