"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","358","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:27:53 UTC 2026","broken","Mon Jan 19 15:27:54 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","131","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 19 15:28:18 UTC 2026","broken","Mon Jan 19 15:28:18 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","211","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 19 15:29:43 UTC 2026","broken","Mon Jan 19 15:29:43 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","139","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:27:35 UTC 2026","broken","Mon Jan 19 15:27:35 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","136","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:27:31 UTC 2026","broken","Mon Jan 19 15:27:32 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","111","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jan 19 15:28:04 UTC 2026","broken","Mon Jan 19 15:28:04 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","217","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 19 15:28:11 UTC 2026","broken","Mon Jan 19 15:28:11 UTC 2026","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","151","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:27:33 UTC 2026","broken","Mon Jan 19 15:27:33 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","199","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 19 15:29:06 UTC 2026","broken","Mon Jan 19 15:29:06 UTC 2026","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","278","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:27:49 UTC 2026","broken","Mon Jan 19 15:27:50 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","151","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:27:36 UTC 2026","broken","Mon Jan 19 15:27:37 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","104","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 19 15:28:08 UTC 2026","broken","Mon Jan 19 15:28:09 UTC 2026","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Deleting all tires from cart.","140","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jan 19 15:28:06 UTC 2026","broken","Mon Jan 19 15:28:06 UTC 2026","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","176","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jan 19 15:29:34 UTC 2026","broken","Mon Jan 19 15:29:34 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","214","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:28:38 UTC 2026","broken","Mon Jan 19 15:28:38 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","144","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jan 19 15:28:48 UTC 2026","broken","Mon Jan 19 15:28:48 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","141","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jan 19 15:29:25 UTC 2026","broken","Mon Jan 19 15:29:25 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that the tires table is filled correctly and the tires list is opened.","137","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jan 19 15:28:13 UTC 2026","broken","Mon Jan 19 15:28:14 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","246","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jan 19 15:27:52 UTC 2026","broken","Mon Jan 19 15:27:53 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","187","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:28:29 UTC 2026","broken","Mon Jan 19 15:28:29 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","151","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jan 19 15:27:40 UTC 2026","broken","Mon Jan 19 15:27:40 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","172","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 19 15:29:16 UTC 2026","broken","Mon Jan 19 15:29:16 UTC 2026","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new order with valid data and verifying the order is successful.","186","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 19 15:27:44 UTC 2026","broken","Mon Jan 19 15:27:44 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Deleting all tires from cart.","214","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jan 19 15:27:42 UTC 2026","broken","Mon Jan 19 15:27:42 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","146","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 19 15:27:38 UTC 2026","broken","Mon Jan 19 15:27:38 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","159","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 19 15:27:46 UTC 2026","broken","Mon Jan 19 15:27:46 UTC 2026","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
