"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a user can successfully log in to the application using valid credentials.","355","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 30 16:06:39 UTC 2026","broken","Mon Mar 30 16:06:39 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","231","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:30 UTC 2026","broken","Mon Mar 30 16:06:30 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","263","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Mar 30 16:06:59 UTC 2026","broken","Mon Mar 30 16:06:59 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","284","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:23 UTC 2026","broken","Mon Mar 30 16:06:23 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","141","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Mar 30 16:08:15 UTC 2026","broken","Mon Mar 30 16:08:15 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Deleting all tires from cart.","286","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 30 16:06:43 UTC 2026","broken","Mon Mar 30 16:06:43 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","121","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 30 16:08:24 UTC 2026","broken","Mon Mar 30 16:08:24 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Deleting all tires from cart.","261","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 30 16:06:48 UTC 2026","broken","Mon Mar 30 16:06:48 UTC 2026","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","391","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:30 UTC 2026","broken","Mon Mar 30 16:06:30 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","346","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:37 UTC 2026","broken","Mon Mar 30 16:06:37 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","162","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 30 16:07:56 UTC 2026","broken","Mon Mar 30 16:07:56 UTC 2026","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","263","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 30 16:06:59 UTC 2026","broken","Mon Mar 30 16:06:59 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","359","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:26 UTC 2026","broken","Mon Mar 30 16:06:26 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","140","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:07:18 UTC 2026","broken","Mon Mar 30 16:07:19 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","134","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Mar 30 16:08:05 UTC 2026","broken","Mon Mar 30 16:08:05 UTC 2026","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","151","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 30 16:08:34 UTC 2026","broken","Mon Mar 30 16:08:34 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","257","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 30 16:06:56 UTC 2026","broken","Mon Mar 30 16:06:56 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new order with valid data and verifying the order is successful.","295","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:46 UTC 2026","broken","Mon Mar 30 16:06:46 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Negative login check","342","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:56 UTC 2026","broken","Mon Mar 30 16:06:56 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","261","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Mar 30 16:06:50 UTC 2026","broken","Mon Mar 30 16:06:50 UTC 2026","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","121","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:07:28 UTC 2026","broken","Mon Mar 30 16:07:28 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","263","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 30 16:07:02 UTC 2026","broken","Mon Mar 30 16:07:02 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","175","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:07:09 UTC 2026","broken","Mon Mar 30 16:07:09 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","383","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:33 UTC 2026","broken","Mon Mar 30 16:06:33 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","474","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:40 UTC 2026","broken","Mon Mar 30 16:06:41 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","291","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 30 16:06:52 UTC 2026","broken","Mon Mar 30 16:06:52 UTC 2026","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
