"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new order with valid data and verifying the order is successful.","154","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:46 UTC 2025","broken","Mon Nov 24 15:24:46 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","225","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Nov 24 15:25:24 UTC 2025","broken","Mon Nov 24 15:25:24 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","155","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Nov 24 15:25:46 UTC 2025","broken","Mon Nov 24 15:25:46 UTC 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","244","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:31 UTC 2025","broken","Mon Nov 24 15:24:31 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","329","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:25:04 UTC 2025","broken","Mon Nov 24 15:25:05 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","287","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:59 UTC 2025","broken","Mon Nov 24 15:25:00 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","217","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:40 UTC 2025","broken","Mon Nov 24 15:24:40 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","218","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Nov 24 15:24:54 UTC 2025","broken","Mon Nov 24 15:24:55 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","161","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:35 UTC 2025","broken","Mon Nov 24 15:24:35 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","148","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:25:29 UTC 2025","broken","Mon Nov 24 15:25:30 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","270","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:25:17 UTC 2025","broken","Mon Nov 24 15:25:18 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","198","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:33 UTC 2025","broken","Mon Nov 24 15:24:34 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","182","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:25:07 UTC 2025","broken","Mon Nov 24 15:25:07 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","261","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:41 UTC 2025","broken","Mon Nov 24 15:24:41 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","169","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Nov 24 15:24:44 UTC 2025","broken","Mon Nov 24 15:24:44 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","233","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:53 UTC 2025","broken","Mon Nov 24 15:24:53 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","176","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Nov 24 15:25:21 UTC 2025","broken","Mon Nov 24 15:25:21 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a user can successfully log in to the application using valid credentials.","144","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Nov 24 15:25:38 UTC 2025","broken","Mon Nov 24 15:25:38 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","174","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:24:38 UTC 2025","broken","Mon Nov 24 15:24:38 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","131","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Nov 24 15:25:14 UTC 2025","broken","Mon Nov 24 15:25:15 UTC 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","250","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Nov 24 15:25:09 UTC 2025","broken","Mon Nov 24 15:25:10 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Negative login check","132","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 24 15:25:02 UTC 2025","broken","Mon Nov 24 15:25:02 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
