"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new order with valid data and verifying the order is successful.","142","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 23 15:47:19 UTC 2026","broken","Mon Feb 23 15:47:19 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","122","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 23 15:48:35 UTC 2026","broken","Mon Feb 23 15:48:35 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","167","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:47:09 UTC 2026","broken","Mon Feb 23 15:47:10 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","162","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 23 15:47:17 UTC 2026","broken","Mon Feb 23 15:47:18 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new order with valid data and verifying the order is successful.","225","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 23 15:48:26 UTC 2026","broken","Mon Feb 23 15:48:26 UTC 2026","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","171","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 23 15:49:29 UTC 2026","broken","Mon Feb 23 15:49:29 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","167","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:47:49 UTC 2026","broken","Mon Feb 23 15:47:49 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","131","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Feb 23 15:48:30 UTC 2026","broken","Mon Feb 23 15:48:31 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","202","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:47:40 UTC 2026","broken","Mon Feb 23 15:47:40 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","147","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 23 15:48:23 UTC 2026","broken","Mon Feb 23 15:48:23 UTC 2026","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","145","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:47:14 UTC 2026","broken","Mon Feb 23 15:47:14 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","236","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 23 15:48:33 UTC 2026","broken","Mon Feb 23 15:48:33 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","145","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:47:13 UTC 2026","broken","Mon Feb 23 15:47:13 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","137","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:48:08 UTC 2026","broken","Mon Feb 23 15:48:09 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","137","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Feb 23 15:49:02 UTC 2026","broken","Mon Feb 23 15:49:02 UTC 2026","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","129","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:48:13 UTC 2026","broken","Mon Feb 23 15:48:13 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","139","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:48:18 UTC 2026","broken","Mon Feb 23 15:48:18 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","173","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:48:16 UTC 2026","broken","Mon Feb 23 15:48:16 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","196","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 23 15:47:58 UTC 2026","broken","Mon Feb 23 15:47:58 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","141","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 23 15:48:21 UTC 2026","broken","Mon Feb 23 15:48:21 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","167","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 23 15:47:24 UTC 2026","broken","Mon Feb 23 15:47:24 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a user can successfully log in to the application using valid credentials.","241","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 23 15:48:34 UTC 2026","broken","Mon Feb 23 15:48:34 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
