"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","380","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:22:00 UTC 2025","broken","Mon Aug 25 15:22:01 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","271","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:22:09 UTC 2025","broken","Mon Aug 25 15:22:09 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","141","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:21:55 UTC 2025","broken","Mon Aug 25 15:21:55 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","151","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Aug 25 15:22:36 UTC 2025","broken","Mon Aug 25 15:22:36 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","215","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:21:53 UTC 2025","broken","Mon Aug 25 15:21:53 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","231","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Aug 25 15:21:35 UTC 2025","broken","Mon Aug 25 15:21:35 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","144","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Aug 25 15:21:33 UTC 2025","broken","Mon Aug 25 15:21:34 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","202","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Aug 25 15:21:43 UTC 2025","broken","Mon Aug 25 15:21:44 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new account with valid data","192","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Aug 25 15:21:39 UTC 2025","broken","Mon Aug 25 15:21:39 UTC 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","137","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:21:58 UTC 2025","broken","Mon Aug 25 15:21:58 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","184","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Aug 25 15:21:46 UTC 2025","broken","Mon Aug 25 15:21:46 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","212","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:21:45 UTC 2025","broken","Mon Aug 25 15:21:45 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","175","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Aug 25 15:23:01 UTC 2025","broken","Mon Aug 25 15:23:01 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that the tires table is filled correctly and the tires list is opened.","172","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Aug 25 15:23:09 UTC 2025","broken","Mon Aug 25 15:23:09 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","186","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Aug 25 15:22:18 UTC 2025","broken","Mon Aug 25 15:22:18 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","168","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:21:25 UTC 2025","broken","Mon Aug 25 15:21:25 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","220","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Aug 25 15:23:17 UTC 2025","broken","Mon Aug 25 15:23:17 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","149","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:21:29 UTC 2025","broken","Mon Aug 25 15:21:29 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","186","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Aug 25 15:21:37 UTC 2025","broken","Mon Aug 25 15:21:38 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","230","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Aug 25 15:23:25 UTC 2025","broken","Mon Aug 25 15:23:26 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","164","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 25 15:21:30 UTC 2025","broken","Mon Aug 25 15:21:30 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
