"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","11606","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:23:32 GMT 2025","passed","Mon Jul 14 15:23:43 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11288","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jul 14 15:24:19 GMT 2025","broken","Mon Jul 14 15:24:31 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","11712","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:23:51 GMT 2025","passed","Mon Jul 14 15:24:03 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11314","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jul 14 15:27:36 GMT 2025","broken","Mon Jul 14 15:27:47 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","11785","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:23:22 GMT 2025","passed","Mon Jul 14 15:23:33 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","12870","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:22:54 GMT 2025","passed","Mon Jul 14 15:23:07 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11331","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jul 14 15:24:34 GMT 2025","broken","Mon Jul 14 15:24:46 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","11859","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jul 14 15:26:17 GMT 2025","broken","Mon Jul 14 15:26:29 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","11310","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:23:58 GMT 2025","passed","Mon Jul 14 15:24:10 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11281","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jul 14 15:27:00 GMT 2025","broken","Mon Jul 14 15:27:11 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a user can successfully log in to the application using valid credentials.","11084","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jul 14 15:24:50 GMT 2025","broken","Mon Jul 14 15:25:01 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","11590","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jul 14 15:25:47 GMT 2025","broken","Mon Jul 14 15:25:58 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11095","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jul 14 15:28:27 GMT 2025","broken","Mon Jul 14 15:28:38 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","11648","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:23:44 GMT 2025","passed","Mon Jul 14 15:23:56 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11743","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:23:08 GMT 2025","passed","Mon Jul 14 15:23:19 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11276","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jul 14 15:25:10 GMT 2025","broken","Mon Jul 14 15:25:22 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11166","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jul 14 15:29:10 GMT 2025","broken","Mon Jul 14 15:29:21 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","14540","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:23:19 GMT 2025","passed","Mon Jul 14 15:23:33 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11340","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jul 14 15:25:33 GMT 2025","broken","Mon Jul 14 15:25:45 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new account with valid data","11085","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jul 14 15:27:01 GMT 2025","broken","Mon Jul 14 15:27:12 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that the tires table is filled correctly and the tires list is opened.","11270","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jul 14 15:26:43 GMT 2025","broken","Mon Jul 14 15:26:54 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11225","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jul 14 15:27:18 GMT 2025","broken","Mon Jul 14 15:27:30 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","11800","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 14 15:23:46 GMT 2025","passed","Mon Jul 14 15:23:58 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11318","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jul 14 15:28:12 GMT 2025","broken","Mon Jul 14 15:28:23 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","11213","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jul 14 15:24:55 GMT 2025","broken","Mon Jul 14 15:25:06 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new account with valid data","11270","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jul 14 15:26:07 GMT 2025","broken","Mon Jul 14 15:26:18 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
