"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting all tires from cart.","22620","Deleting all tires from cart.","Tires CrossBrowserTest","Thu Feb 20 14:16:16 GMT 2025","broken","Thu Feb 20 14:16:39 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","12663","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Thu Feb 20 14:15:44 GMT 2025","passed","Thu Feb 20 14:15:56 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Negative login check","12369","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 14:15:01 GMT 2025","passed","Thu Feb 20 14:15:14 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","3492","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Thu Feb 20 14:18:25 GMT 2025","passed","Thu Feb 20 14:18:29 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","22259","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 14:14:13 GMT 2025","passed","Thu Feb 20 14:14:35 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11464","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Thu Feb 20 14:19:46 GMT 2025","broken","Thu Feb 20 14:19:57 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","1882","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 14:14:58 GMT 2025","passed","Thu Feb 20 14:15:00 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11445","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Thu Feb 20 14:19:02 GMT 2025","broken","Thu Feb 20 14:19:14 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","12198","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 14:15:04 GMT 2025","passed","Thu Feb 20 14:15:16 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12556","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 14:15:15 GMT 2025","passed","Thu Feb 20 14:15:28 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11658","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 14:15:07 GMT 2025","passed","Thu Feb 20 14:15:18 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","22818","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Thu Feb 20 14:18:00 GMT 2025","broken","Thu Feb 20 14:18:23 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","22514","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Thu Feb 20 14:20:38 GMT 2025","broken","Thu Feb 20 14:21:00 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","23226","Deleting all tires from cart.","Tires CrossBrowserTest","Thu Feb 20 14:16:43 GMT 2025","broken","Thu Feb 20 14:17:06 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Deleting all tires from cart.","22797","Deleting all tires from cart.","Tires CrossBrowserTest","Thu Feb 20 14:16:46 GMT 2025","broken","Thu Feb 20 14:17:09 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","22361","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Thu Feb 20 14:20:51 GMT 2025","broken","Thu Feb 20 14:21:14 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
