"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","22755","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 10 15:20:41 GMT 2025","passed","Mon Mar 10 15:21:03 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11893","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 10 15:21:05 GMT 2025","passed","Mon Mar 10 15:21:17 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","16810","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 10 15:23:06 GMT 2025","broken","Mon Mar 10 15:23:23 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Deleting all tires from cart.","13897","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 10 15:22:07 GMT 2025","passed","Mon Mar 10 15:22:20 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","22732","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 10 15:20:33 GMT 2025","passed","Mon Mar 10 15:20:56 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","26038","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 10 15:23:00 GMT 2025","broken","Mon Mar 10 15:23:26 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Creating a new account with valid data","3114","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Mar 10 15:22:59 GMT 2025","passed","Mon Mar 10 15:23:02 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","2051","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 10 15:21:05 GMT 2025","passed","Mon Mar 10 15:21:07 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","13390","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 10 15:21:50 GMT 2025","passed","Mon Mar 10 15:22:03 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","21710","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 10 15:20:35 GMT 2025","passed","Mon Mar 10 15:20:57 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
