"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a user can successfully log in to the application using valid credentials.","156","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 15 15:26:48 UTC 2025","broken","Mon Dec 15 15:26:48 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","149","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Dec 15 15:27:38 UTC 2025","broken","Mon Dec 15 15:27:38 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a user can successfully log in to the application using valid credentials.","292","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 15 15:26:05 UTC 2025","broken","Mon Dec 15 15:26:05 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","230","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 15 15:26:07 UTC 2025","broken","Mon Dec 15 15:26:07 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","173","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Dec 15 15:26:21 UTC 2025","broken","Mon Dec 15 15:26:21 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","296","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:58 UTC 2025","broken","Mon Dec 15 15:25:58 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","221","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:26:11 UTC 2025","broken","Mon Dec 15 15:26:12 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","153","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:26:31 UTC 2025","broken","Mon Dec 15 15:26:31 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","125","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Dec 15 15:26:12 UTC 2025","broken","Mon Dec 15 15:26:12 UTC 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","369","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:55 UTC 2025","broken","Mon Dec 15 15:25:55 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","175","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:44 UTC 2025","broken","Mon Dec 15 15:25:44 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","284","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:51 UTC 2025","broken","Mon Dec 15 15:25:52 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","238","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 15 15:26:09 UTC 2025","broken","Mon Dec 15 15:26:09 UTC 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","235","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 15 15:26:03 UTC 2025","broken","Mon Dec 15 15:26:04 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
