"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a user can successfully log in to the application using valid credentials.","12628","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Thu Feb 20 13:47:51 GMT 2025","passed","Thu Feb 20 13:48:04 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Negative login check","1","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:23 GMT 2025","skipped","Thu Feb 20 13:46:23 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12237","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:47:24 GMT 2025","passed","Thu Feb 20 13:47:36 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11465","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:47:17 GMT 2025","passed","Thu Feb 20 13:47:28 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","3613","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Thu Feb 20 13:49:44 GMT 2025","passed","Thu Feb 20 13:49:48 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","23414","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:42 GMT 2025","passed","Thu Feb 20 13:47:05 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","1","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:23 GMT 2025","skipped","Thu Feb 20 13:46:23 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","1814","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:47:07 GMT 2025","passed","Thu Feb 20 13:47:09 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Opening browser","1","setUp","Tires CrossBrowserTest","Thu Feb 20 13:46:24 GMT 2025","broken","Thu Feb 20 13:46:24 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","setUp"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","0","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Thu Feb 20 13:46:25 GMT 2025","skipped","Thu Feb 20 13:46:25 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","16573","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Thu Feb 20 13:49:49 GMT 2025","passed","Thu Feb 20 13:50:06 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","11622","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:47:02 GMT 2025","passed","Thu Feb 20 13:47:14 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","12625","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Thu Feb 20 13:47:45 GMT 2025","passed","Thu Feb 20 13:47:58 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","0","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:23 GMT 2025","skipped","Thu Feb 20 13:46:23 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","2577","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Thu Feb 20 13:49:42 GMT 2025","passed","Thu Feb 20 13:49:45 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","0","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Thu Feb 20 13:46:25 GMT 2025","skipped","Thu Feb 20 13:46:25 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","12254","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:47:10 GMT 2025","passed","Thu Feb 20 13:47:22 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","12858","Deleting all tires from cart.","Tires CrossBrowserTest","Thu Feb 20 13:48:06 GMT 2025","passed","Thu Feb 20 13:48:19 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Opening browser","0","setUp","Tires CrossBrowserTest","Thu Feb 20 13:46:24 GMT 2025","broken","Thu Feb 20 13:46:24 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","setUp"
"Verify that the tires table is filled correctly and the tires list is opened.","3301","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Thu Feb 20 13:49:39 GMT 2025","passed","Thu Feb 20 13:49:42 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","12190","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:47:38 GMT 2025","passed","Thu Feb 20 13:47:50 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","3070","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Thu Feb 20 13:49:48 GMT 2025","passed","Thu Feb 20 13:49:51 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Opening browser","0","setUp","Tires CrossBrowserTest","Thu Feb 20 13:46:25 GMT 2025","broken","Thu Feb 20 13:46:25 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","setUp"
"Negative login check","0","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:24 GMT 2025","skipped","Thu Feb 20 13:46:24 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","14862","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Thu Feb 20 13:49:54 GMT 2025","passed","Thu Feb 20 13:50:09 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Opening browser","0","setUp","Tires CrossBrowserTest","Thu Feb 20 13:46:24 GMT 2025","broken","Thu Feb 20 13:46:24 GMT 2025","tests.CartTest","Chrome","tests.CartTest","setUp"
"Deleting all tires from cart.","0","Deleting all tires from cart.","Tires CrossBrowserTest","Thu Feb 20 13:46:24 GMT 2025","skipped","Thu Feb 20 13:46:24 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new order with valid data and verifying the order is successful.","25249","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Thu Feb 20 13:49:07 GMT 2025","broken","Thu Feb 20 13:49:33 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Deleting all tires from cart.","16690","Deleting all tires from cart.","Tires CrossBrowserTest","Thu Feb 20 13:48:00 GMT 2025","passed","Thu Feb 20 13:48:17 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new order with valid data and verifying the order is successful.","25161","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Thu Feb 20 13:49:08 GMT 2025","broken","Thu Feb 20 13:49:33 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
