"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","196","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 01 15:24:15 UTC 2025","broken","Mon Dec 01 15:24:15 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","199","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 01 15:23:47 UTC 2025","broken","Mon Dec 01 15:23:47 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","217","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 01 15:23:45 UTC 2025","broken","Mon Dec 01 15:23:45 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","174","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 01 15:23:58 UTC 2025","broken","Mon Dec 01 15:23:58 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","188","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 01 15:23:57 UTC 2025","broken","Mon Dec 01 15:23:57 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","203","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 01 15:23:34 UTC 2025","broken","Mon Dec 01 15:23:34 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","115","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 01 15:24:06 UTC 2025","broken","Mon Dec 01 15:24:06 UTC 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","182","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 01 15:23:51 UTC 2025","broken","Mon Dec 01 15:23:51 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","174","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 01 15:23:45 UTC 2025","broken","Mon Dec 01 15:23:45 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","301","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 01 15:23:26 UTC 2025","broken","Mon Dec 01 15:23:26 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
