"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","163","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:10 UTC 2025","broken","Mon Dec 29 15:24:11 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","224","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:21 UTC 2025","broken","Mon Dec 29 15:24:22 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","181","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Dec 29 15:26:00 UTC 2025","broken","Mon Dec 29 15:26:01 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new order with valid data and verifying the order is successful.","211","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:37 UTC 2025","broken","Mon Dec 29 15:24:37 UTC 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","129","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 29 15:24:30 UTC 2025","broken","Mon Dec 29 15:24:30 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","243","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Dec 29 15:24:33 UTC 2025","broken","Mon Dec 29 15:24:33 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","180","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:25:01 UTC 2025","broken","Mon Dec 29 15:25:02 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","264","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 29 15:24:44 UTC 2025","broken","Mon Dec 29 15:24:44 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","215","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:28 UTC 2025","broken","Mon Dec 29 15:24:28 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","192","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 29 15:25:44 UTC 2025","broken","Mon Dec 29 15:25:44 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","266","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:44 UTC 2025","broken","Mon Dec 29 15:24:44 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","208","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:25 UTC 2025","broken","Mon Dec 29 15:24:25 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","175","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 29 15:24:41 UTC 2025","broken","Mon Dec 29 15:24:42 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","115","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:13 UTC 2025","broken","Mon Dec 29 15:24:13 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","194","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:21 UTC 2025","broken","Mon Dec 29 15:24:21 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","250","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Dec 29 15:24:46 UTC 2025","broken","Mon Dec 29 15:24:46 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new account with valid data","175","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Dec 29 15:25:35 UTC 2025","broken","Mon Dec 29 15:25:35 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","204","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:14 UTC 2025","broken","Mon Dec 29 15:24:15 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","130","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 29 15:24:34 UTC 2025","broken","Mon Dec 29 15:24:34 UTC 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","212","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 29 15:24:15 UTC 2025","broken","Mon Dec 29 15:24:16 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","205","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Dec 29 15:25:27 UTC 2025","broken","Mon Dec 29 15:25:27 UTC 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","148","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 29 15:24:31 UTC 2025","broken","Mon Dec 29 15:24:32 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Deleting all tires from cart.","257","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 29 15:24:18 UTC 2025","broken","Mon Dec 29 15:24:19 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","328","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 29 15:24:27 UTC 2025","broken","Mon Dec 29 15:24:27 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new account with valid data","265","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Dec 29 15:24:24 UTC 2025","broken","Mon Dec 29 15:24:24 UTC 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","228","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 29 15:24:08 UTC 2025","broken","Mon Dec 29 15:24:08 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
