"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new order with valid data and verifying the order is successful.","191","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Dec 22 15:23:55 UTC 2025","broken","Mon Dec 22 15:23:55 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","124","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 22 15:24:53 UTC 2025","broken","Mon Dec 22 15:24:53 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","109","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Dec 22 15:24:03 UTC 2025","broken","Mon Dec 22 15:24:03 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","149","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 22 15:23:39 UTC 2025","broken","Mon Dec 22 15:23:39 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","187","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 22 15:24:18 UTC 2025","broken","Mon Dec 22 15:24:18 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","132","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 22 15:25:02 UTC 2025","broken","Mon Dec 22 15:25:02 UTC 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","298","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 22 15:23:59 UTC 2025","broken","Mon Dec 22 15:23:59 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","126","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 22 15:24:50 UTC 2025","broken","Mon Dec 22 15:24:50 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","268","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 22 15:24:35 UTC 2025","broken","Mon Dec 22 15:24:35 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","169","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 22 15:23:52 UTC 2025","broken","Mon Dec 22 15:23:53 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","217","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 22 15:24:38 UTC 2025","broken","Mon Dec 22 15:24:38 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
