"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","112","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jan 26 15:31:34 UTC 2026","broken","Mon Jan 26 15:31:34 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","177","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jan 26 15:32:40 UTC 2026","broken","Mon Jan 26 15:32:40 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a user can successfully log in to the application using valid credentials.","116","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jan 26 15:31:22 UTC 2026","broken","Mon Jan 26 15:31:22 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Deleting all tires from cart.","147","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jan 26 15:32:05 UTC 2026","broken","Mon Jan 26 15:32:05 UTC 2026","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","150","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 26 15:31:48 UTC 2026","broken","Mon Jan 26 15:31:48 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","258","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 26 15:31:14 UTC 2026","broken","Mon Jan 26 15:31:14 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","211","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 26 15:31:01 UTC 2026","broken","Mon Jan 26 15:31:02 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","178","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 26 15:32:49 UTC 2026","broken","Mon Jan 26 15:32:49 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","214","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 26 15:31:40 UTC 2026","broken","Mon Jan 26 15:31:40 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","253","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jan 26 15:31:31 UTC 2026","broken","Mon Jan 26 15:31:31 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","240","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 26 15:31:17 UTC 2026","broken","Mon Jan 26 15:31:17 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","184","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 26 15:30:54 UTC 2026","broken","Mon Jan 26 15:30:54 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Creating a new account with valid data","161","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 26 15:32:23 UTC 2026","broken","Mon Jan 26 15:32:23 UTC 2026","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","142","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 26 15:31:04 UTC 2026","broken","Mon Jan 26 15:31:05 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","123","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 26 15:31:09 UTC 2026","broken","Mon Jan 26 15:31:09 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","140","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 26 15:30:47 UTC 2026","broken","Mon Jan 26 15:30:47 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","159","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 26 15:30:56 UTC 2026","broken","Mon Jan 26 15:30:56 UTC 2026","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
