"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting all tires from cart.","201","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Sep 08 15:19:52 UTC 2025","broken","Mon Sep 08 15:19:52 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Deleting all tires from cart.","228","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Sep 08 15:21:01 UTC 2025","broken","Mon Sep 08 15:21:01 UTC 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","141","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Sep 08 15:20:04 UTC 2025","broken","Mon Sep 08 15:20:04 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","223","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:20:36 UTC 2025","broken","Mon Sep 08 15:20:36 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","462","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:20:06 UTC 2025","broken","Mon Sep 08 15:20:07 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","309","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:20:02 UTC 2025","broken","Mon Sep 08 15:20:02 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","277","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:20:03 UTC 2025","broken","Mon Sep 08 15:20:03 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","130","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Sep 08 15:20:14 UTC 2025","broken","Mon Sep 08 15:20:15 UTC 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","185","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Sep 08 15:21:43 UTC 2025","broken","Mon Sep 08 15:21:43 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","204","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:20:28 UTC 2025","broken","Mon Sep 08 15:20:28 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","145","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:19:43 UTC 2025","broken","Mon Sep 08 15:19:43 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","213","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Sep 08 15:20:27 UTC 2025","broken","Mon Sep 08 15:20:27 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new order with valid data and verifying the order is successful.","328","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Sep 08 15:19:55 UTC 2025","broken","Mon Sep 08 15:19:55 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","224","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Sep 08 15:19:50 UTC 2025","broken","Mon Sep 08 15:19:50 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","163","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Sep 08 15:20:01 UTC 2025","broken","Mon Sep 08 15:20:01 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","322","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:19:59 UTC 2025","broken","Mon Sep 08 15:19:59 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","153","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:19:48 UTC 2025","broken","Mon Sep 08 15:19:48 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","308","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:20:16 UTC 2025","broken","Mon Sep 08 15:20:16 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","237","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Sep 08 15:21:34 UTC 2025","broken","Mon Sep 08 15:21:35 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new account with valid data","276","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Sep 08 15:20:19 UTC 2025","broken","Mon Sep 08 15:20:20 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","193","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:20:44 UTC 2025","broken","Mon Sep 08 15:20:45 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","174","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Sep 08 15:20:22 UTC 2025","broken","Mon Sep 08 15:20:22 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","210","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Sep 08 15:20:24 UTC 2025","broken","Mon Sep 08 15:20:25 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","527","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:19:55 UTC 2025","broken","Mon Sep 08 15:19:56 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","179","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Sep 08 15:21:18 UTC 2025","broken","Mon Sep 08 15:21:18 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","355","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Sep 08 15:20:07 UTC 2025","broken","Mon Sep 08 15:20:07 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new account with valid data","290","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Sep 08 15:19:58 UTC 2025","broken","Mon Sep 08 15:19:58 UTC 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new order with valid data and verifying the order is successful.","123","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Sep 08 15:20:17 UTC 2025","broken","Mon Sep 08 15:20:17 UTC 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","143","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:19:41 UTC 2025","broken","Mon Sep 08 15:19:41 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","202","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Sep 08 15:21:09 UTC 2025","broken","Mon Sep 08 15:21:10 UTC 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","239","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Sep 08 15:20:53 UTC 2025","broken","Mon Sep 08 15:20:53 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","192","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Sep 08 15:21:26 UTC 2025","broken","Mon Sep 08 15:21:26 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","166","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 08 15:19:44 UTC 2025","broken","Mon Sep 08 15:19:45 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
