"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","21795","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:20:23 GMT 2025","passed","Mon Mar 24 15:20:45 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","1944","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:21:05 GMT 2025","passed","Mon Mar 24 15:21:07 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","22570","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:20:02 GMT 2025","passed","Mon Mar 24 15:20:25 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","3791","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 24 15:23:29 GMT 2025","passed","Mon Mar 24 15:23:33 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","11601","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:21:23 GMT 2025","passed","Mon Mar 24 15:21:35 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","12463","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:21:23 GMT 2025","passed","Mon Mar 24 15:21:35 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","2708","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Mar 24 15:23:20 GMT 2025","passed","Mon Mar 24 15:23:22 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","23765","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:20:39 GMT 2025","passed","Mon Mar 24 15:21:03 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","13083","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 24 15:22:05 GMT 2025","passed","Mon Mar 24 15:22:18 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new order with valid data and verifying the order is successful.","17234","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 24 15:23:08 GMT 2025","broken","Mon Mar 24 15:23:25 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Creating a new order with valid data and verifying the order is successful.","18242","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 24 15:22:07 GMT 2025","broken","Mon Mar 24 15:22:26 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Negative login check","1601","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:20:25 GMT 2025","passed","Mon Mar 24 15:20:27 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","3242","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Mar 24 15:23:24 GMT 2025","passed","Mon Mar 24 15:23:27 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11927","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:20:28 GMT 2025","passed","Mon Mar 24 15:20:39 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","3658","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 24 15:22:33 GMT 2025","passed","Mon Mar 24 15:22:37 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","16546","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 24 15:22:37 GMT 2025","passed","Mon Mar 24 15:22:54 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","16547","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 24 15:23:34 GMT 2025","passed","Mon Mar 24 15:23:51 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new order with valid data and verifying the order is successful.","17446","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 24 15:23:01 GMT 2025","broken","Mon Mar 24 15:23:18 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","12441","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 24 15:21:05 GMT 2025","passed","Mon Mar 24 15:21:18 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","1515","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:20:48 GMT 2025","passed","Mon Mar 24 15:20:50 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","2532","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Mar 24 15:23:34 GMT 2025","passed","Mon Mar 24 15:23:37 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","12061","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:20:40 GMT 2025","passed","Mon Mar 24 15:20:52 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11612","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 24 15:20:53 GMT 2025","passed","Mon Mar 24 15:21:05 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","12735","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 24 15:21:51 GMT 2025","passed","Mon Mar 24 15:22:03 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Deleting all tires from cart.","12600","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 24 15:21:18 GMT 2025","passed","Mon Mar 24 15:21:31 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new account with valid data","3249","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Mar 24 15:23:28 GMT 2025","passed","Mon Mar 24 15:23:31 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
