"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a user can successfully log in to the application using valid credentials.","11153","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon May 26 15:22:23 GMT 2025","broken","Mon May 26 15:22:34 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","11289","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:21:28 GMT 2025","passed","Mon May 26 15:21:39 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","11734","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon May 26 15:23:50 GMT 2025","broken","Mon May 26 15:24:01 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","11946","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:20:40 GMT 2025","passed","Mon May 26 15:20:52 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11222","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon May 26 15:26:41 GMT 2025","broken","Mon May 26 15:26:53 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a user can successfully log in to the application using valid credentials.","11287","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon May 26 15:21:51 GMT 2025","broken","Mon May 26 15:22:02 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","11950","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:20:55 GMT 2025","passed","Mon May 26 15:21:06 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11616","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:21:15 GMT 2025","passed","Mon May 26 15:21:27 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11878","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:21:09 GMT 2025","passed","Mon May 26 15:21:21 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11313","Deleting all tires from cart.","Tires CrossBrowserTest","Mon May 26 15:23:13 GMT 2025","broken","Mon May 26 15:23:24 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","11280","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon May 26 15:25:11 GMT 2025","broken","Mon May 26 15:25:23 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new order with valid data and verifying the order is successful.","11399","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon May 26 15:23:52 GMT 2025","broken","Mon May 26 15:24:04 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Creating a new account with valid data","11209","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon May 26 15:24:34 GMT 2025","broken","Mon May 26 15:24:45 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","11802","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:21:24 GMT 2025","passed","Mon May 26 15:21:36 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11997","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:21:39 GMT 2025","passed","Mon May 26 15:21:51 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11092","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon May 26 15:25:17 GMT 2025","broken","Mon May 26 15:25:28 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11945","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:21:54 GMT 2025","passed","Mon May 26 15:22:06 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11213","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon May 26 15:24:14 GMT 2025","broken","Mon May 26 15:24:26 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11258","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon May 26 15:26:29 GMT 2025","broken","Mon May 26 15:26:40 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","11925","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:21:14 GMT 2025","passed","Mon May 26 15:21:26 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11263","Deleting all tires from cart.","Tires CrossBrowserTest","Mon May 26 15:22:27 GMT 2025","broken","Mon May 26 15:22:38 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","11671","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:20:39 GMT 2025","passed","Mon May 26 15:20:50 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11689","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:21:03 GMT 2025","passed","Mon May 26 15:21:15 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11728","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 26 15:20:51 GMT 2025","passed","Mon May 26 15:21:03 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11206","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon May 26 15:24:50 GMT 2025","broken","Mon May 26 15:25:01 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11220","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon May 26 15:25:26 GMT 2025","broken","Mon May 26 15:25:37 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
