"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","11891","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 30 15:23:00 GMT 2025","passed","Mon Jun 30 15:23:12 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11455","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jun 30 15:27:49 GMT 2025","broken","Mon Jun 30 15:28:00 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","12154","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 30 15:22:48 GMT 2025","passed","Mon Jun 30 15:23:00 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11524","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 30 15:23:08 GMT 2025","passed","Mon Jun 30 15:23:19 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","12129","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 30 15:23:18 GMT 2025","passed","Mon Jun 30 15:23:30 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11817","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 30 15:23:36 GMT 2025","passed","Mon Jun 30 15:23:48 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11404","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jun 30 15:24:29 GMT 2025","broken","Mon Jun 30 15:24:40 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11448","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jun 30 15:24:12 GMT 2025","broken","Mon Jun 30 15:24:24 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","11436","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 30 15:23:12 GMT 2025","passed","Mon Jun 30 15:23:24 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12056","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 30 15:23:49 GMT 2025","passed","Mon Jun 30 15:24:01 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
