"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","22142","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Fri Feb 21 13:50:28 GMT 2025","broken","Fri Feb 21 13:50:51 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","23223","Deleting all tires from cart.","Tires CrossBrowserTest","Fri Feb 21 13:46:20 GMT 2025","broken","Fri Feb 21 13:46:43 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","11885","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Fri Feb 21 13:44:40 GMT 2025","passed","Fri Feb 21 13:44:52 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11212","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Fri Feb 21 13:47:51 GMT 2025","broken","Fri Feb 21 13:48:03 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","12433","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Fri Feb 21 13:44:55 GMT 2025","passed","Fri Feb 21 13:45:07 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","22746","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Fri Feb 21 13:47:39 GMT 2025","broken","Fri Feb 21 13:48:02 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that the tires table is filled correctly and the tires list is opened.","11377","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Fri Feb 21 13:48:40 GMT 2025","broken","Fri Feb 21 13:48:52 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","23520","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Fri Feb 21 13:43:48 GMT 2025","passed","Fri Feb 21 13:44:11 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","22392","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Fri Feb 21 13:47:01 GMT 2025","broken","Fri Feb 21 13:47:23 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11240","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Fri Feb 21 13:49:23 GMT 2025","broken","Fri Feb 21 13:49:34 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","23436","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Fri Feb 21 13:44:12 GMT 2025","passed","Fri Feb 21 13:44:35 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","22570","Deleting all tires from cart.","Tires CrossBrowserTest","Fri Feb 21 13:45:51 GMT 2025","broken","Fri Feb 21 13:46:14 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","12061","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Fri Feb 21 13:44:14 GMT 2025","passed","Fri Feb 21 13:44:26 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
