"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the tires table is filled correctly and the tires list is opened.","137","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Aug 18 15:23:42 UTC 2025","broken","Mon Aug 18 15:23:42 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a user can successfully log in to the application using valid credentials.","330","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Aug 18 15:23:29 UTC 2025","broken","Mon Aug 18 15:23:29 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","178","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Aug 18 15:24:49 UTC 2025","broken","Mon Aug 18 15:24:49 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new order with valid data and verifying the order is successful.","193","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Aug 18 15:24:24 UTC 2025","broken","Mon Aug 18 15:24:25 UTC 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that the tires table is filled correctly and the tires list is opened.","179","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Aug 18 15:24:41 UTC 2025","broken","Mon Aug 18 15:24:41 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","197","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 18 15:23:25 UTC 2025","broken","Mon Aug 18 15:23:25 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","357","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 18 15:23:28 UTC 2025","broken","Mon Aug 18 15:23:29 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","353","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 18 15:23:20 UTC 2025","broken","Mon Aug 18 15:23:21 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","244","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Aug 18 15:23:40 UTC 2025","broken","Mon Aug 18 15:23:40 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new account with valid data","162","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Aug 18 15:24:33 UTC 2025","broken","Mon Aug 18 15:24:33 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","270","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 18 15:23:01 UTC 2025","broken","Mon Aug 18 15:23:02 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","367","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 18 15:23:12 UTC 2025","broken","Mon Aug 18 15:23:12 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","334","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Aug 18 15:23:32 UTC 2025","broken","Mon Aug 18 15:23:32 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","298","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 18 15:23:04 UTC 2025","broken","Mon Aug 18 15:23:04 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","183","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 18 15:23:43 UTC 2025","broken","Mon Aug 18 15:23:43 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","306","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Aug 18 15:23:15 UTC 2025","broken","Mon Aug 18 15:23:16 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","129","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 18 15:23:17 UTC 2025","broken","Mon Aug 18 15:23:17 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
