"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","17413","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 31 15:23:35 GMT 2025","passed","Mon Mar 31 15:23:53 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","4073","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 31 15:22:54 GMT 2025","passed","Mon Mar 31 15:22:58 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","23112","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 31 15:20:26 GMT 2025","passed","Mon Mar 31 15:20:49 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","17948","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 31 15:23:11 GMT 2025","broken","Mon Mar 31 15:23:29 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","12617","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 31 15:20:44 GMT 2025","passed","Mon Mar 31 15:20:56 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","2172","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 31 15:20:41 GMT 2025","passed","Mon Mar 31 15:20:43 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","2341","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 31 15:21:01 GMT 2025","passed","Mon Mar 31 15:21:03 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","23805","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 31 15:20:35 GMT 2025","passed","Mon Mar 31 15:20:59 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","18832","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 31 15:22:59 GMT 2025","broken","Mon Mar 31 15:23:18 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","12454","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 31 15:20:58 GMT 2025","passed","Mon Mar 31 15:21:10 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
