"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a user can successfully log in to the application using valid credentials.","13117","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 03 15:21:08 GMT 2025","passed","Mon Mar 03 15:21:21 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","2893","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Mar 03 15:22:17 GMT 2025","passed","Mon Mar 03 15:22:20 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new order with valid data and verifying the order is successful.","16638","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 03 15:22:18 GMT 2025","broken","Mon Mar 03 15:22:34 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","2077","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 03 15:20:23 GMT 2025","passed","Mon Mar 03 15:20:25 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","12217","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 03 15:20:14 GMT 2025","passed","Mon Mar 03 15:20:26 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","24507","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 03 15:19:47 GMT 2025","passed","Mon Mar 03 15:20:11 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12206","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 03 15:20:54 GMT 2025","passed","Mon Mar 03 15:21:06 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","17859","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 03 15:21:57 GMT 2025","broken","Mon Mar 03 15:22:15 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","3580","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 03 15:22:47 GMT 2025","passed","Mon Mar 03 15:22:51 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a user can successfully log in to the application using valid credentials.","12861","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 03 15:21:02 GMT 2025","passed","Mon Mar 03 15:21:15 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","17184","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 03 15:22:19 GMT 2025","broken","Mon Mar 03 15:22:37 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","12201","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 03 15:20:27 GMT 2025","passed","Mon Mar 03 15:20:39 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
