"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","398","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 27 14:06:04 UTC 2026","broken","Mon Apr 27 14:06:04 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","935","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 27 14:06:09 UTC 2026","broken","Mon Apr 27 14:06:10 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","284","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 27 14:05:58 UTC 2026","broken","Mon Apr 27 14:05:58 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","456","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 27 14:06:10 UTC 2026","broken","Mon Apr 27 14:06:10 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","239","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 27 14:06:01 UTC 2026","broken","Mon Apr 27 14:06:01 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","491","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 27 14:06:07 UTC 2026","broken","Mon Apr 27 14:06:08 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","649","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 27 14:06:10 UTC 2026","skipped","Mon Apr 27 14:06:10 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","178","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 27 14:06:04 UTC 2026","broken","Mon Apr 27 14:06:04 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
