"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","173","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 01 15:19:17 UTC 2025","broken","Mon Sep 01 15:19:17 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","289","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Sep 01 15:19:35 UTC 2025","broken","Mon Sep 01 15:19:35 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Deleting all tires from cart.","256","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Sep 01 15:19:32 UTC 2025","broken","Mon Sep 01 15:19:32 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","344","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 01 15:19:32 UTC 2025","broken","Mon Sep 01 15:19:32 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","165","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Sep 01 15:21:12 UTC 2025","broken","Mon Sep 01 15:21:12 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that the tires table is filled correctly and the tires list is opened.","280","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Sep 01 15:19:54 UTC 2025","broken","Mon Sep 01 15:19:54 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","173","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 01 15:20:17 UTC 2025","broken","Mon Sep 01 15:20:17 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","338","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 01 15:19:23 UTC 2025","broken","Mon Sep 01 15:19:23 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","415","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 01 15:19:28 UTC 2025","broken","Mon Sep 01 15:19:28 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","392","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Sep 01 15:19:46 UTC 2025","broken","Mon Sep 01 15:19:46 UTC 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","201","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Sep 01 15:19:42 UTC 2025","broken","Mon Sep 01 15:19:42 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
