"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","163","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 16:00:02 UTC 2026","broken","Mon Mar 09 16:00:03 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","235","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 09 16:00:28 UTC 2026","broken","Mon Mar 09 16:00:29 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new order with valid data and verifying the order is successful.","158","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 09 16:00:21 UTC 2026","broken","Mon Mar 09 16:00:21 UTC 2026","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","154","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 15:59:34 UTC 2026","broken","Mon Mar 09 15:59:34 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","154","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 16:00:13 UTC 2026","broken","Mon Mar 09 16:00:13 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","187","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 09 16:00:32 UTC 2026","broken","Mon Mar 09 16:00:33 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","157","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 09 16:00:51 UTC 2026","broken","Mon Mar 09 16:00:51 UTC 2026","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","161","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 16:00:10 UTC 2026","broken","Mon Mar 09 16:00:11 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","146","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 15:59:16 UTC 2026","broken","Mon Mar 09 15:59:16 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","160","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 15:59:09 UTC 2026","broken","Mon Mar 09 15:59:09 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","116","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 15:59:14 UTC 2026","broken","Mon Mar 09 15:59:14 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","326","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 16:00:19 UTC 2026","broken","Mon Mar 09 16:00:19 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","158","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 09 15:59:19 UTC 2026","broken","Mon Mar 09 15:59:19 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","143","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 09 15:59:18 UTC 2026","broken","Mon Mar 09 15:59:18 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","164","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 15:59:13 UTC 2026","broken","Mon Mar 09 15:59:13 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","135","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 09 16:00:42 UTC 2026","broken","Mon Mar 09 16:00:42 UTC 2026","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","139","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 09 15:59:29 UTC 2026","broken","Mon Mar 09 15:59:29 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","141","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 09 15:59:27 UTC 2026","broken","Mon Mar 09 15:59:27 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","188","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 16:00:08 UTC 2026","broken","Mon Mar 09 16:00:08 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","155","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 09 16:01:29 UTC 2026","broken","Mon Mar 09 16:01:29 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new account with valid data","168","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Mar 09 15:59:23 UTC 2026","broken","Mon Mar 09 15:59:23 UTC 2026","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new order with valid data and verifying the order is successful.","170","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 09 15:59:21 UTC 2026","broken","Mon Mar 09 15:59:21 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","144","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Mar 09 16:00:16 UTC 2026","broken","Mon Mar 09 16:00:16 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Negative login check","176","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 09 16:00:04 UTC 2026","broken","Mon Mar 09 16:00:04 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
