"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a user can successfully log in to the application using valid credentials.","150","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Apr 20 16:11:14 UTC 2026","broken","Mon Apr 20 16:11:14 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","511","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Apr 20 16:10:37 UTC 2026","broken","Mon Apr 20 16:10:38 UTC 2026","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","143","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Apr 20 16:12:03 UTC 2026","broken","Mon Apr 20 16:12:03 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","319","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Apr 20 16:10:50 UTC 2026","broken","Mon Apr 20 16:10:50 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that the tires table is filled correctly and the tires list is opened.","275","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Apr 20 16:10:42 UTC 2026","broken","Mon Apr 20 16:10:42 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","297","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 20 16:10:14 UTC 2026","broken","Mon Apr 20 16:10:14 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","136","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Apr 20 16:11:46 UTC 2026","broken","Mon Apr 20 16:11:46 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","164","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 20 16:10:13 UTC 2026","broken","Mon Apr 20 16:10:13 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","580","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Apr 20 16:10:33 UTC 2026","broken","Mon Apr 20 16:10:34 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Deleting all tires from cart.","122","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Apr 20 16:11:22 UTC 2026","broken","Mon Apr 20 16:11:22 UTC 2026","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","735","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Apr 20 16:10:44 UTC 2026","broken","Mon Apr 20 16:10:45 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","304","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 20 16:10:05 UTC 2026","broken","Mon Apr 20 16:10:06 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","126","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 20 16:10:57 UTC 2026","broken","Mon Apr 20 16:10:57 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","175","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 20 16:10:10 UTC 2026","broken","Mon Apr 20 16:10:10 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","226","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Apr 20 16:10:32 UTC 2026","broken","Mon Apr 20 16:10:32 UTC 2026","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
