"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11614","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jun 09 15:27:03 GMT 2025","broken","Mon Jun 09 15:27:15 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that the tires table is filled correctly and the tires list is opened.","11802","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jun 09 15:26:23 GMT 2025","broken","Mon Jun 09 15:26:35 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11478","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 09 15:22:08 GMT 2025","passed","Mon Jun 09 15:22:19 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11510","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jun 09 15:26:32 GMT 2025","broken","Mon Jun 09 15:26:43 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new order with valid data and verifying the order is successful.","11860","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jun 09 15:25:04 GMT 2025","broken","Mon Jun 09 15:25:16 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11474","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jun 09 15:26:51 GMT 2025","broken","Mon Jun 09 15:27:02 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11573","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jun 09 15:27:44 GMT 2025","broken","Mon Jun 09 15:27:55 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new account with valid data","11505","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jun 09 15:25:48 GMT 2025","broken","Mon Jun 09 15:26:00 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11430","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jun 09 15:27:15 GMT 2025","broken","Mon Jun 09 15:27:27 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","12301","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 09 15:22:32 GMT 2025","passed","Mon Jun 09 15:22:45 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11522","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jun 09 15:23:10 GMT 2025","broken","Mon Jun 09 15:23:21 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","12537","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 09 15:22:05 GMT 2025","passed","Mon Jun 09 15:22:17 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11391","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jun 09 15:24:18 GMT 2025","broken","Mon Jun 09 15:24:29 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","12384","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 09 15:22:19 GMT 2025","passed","Mon Jun 09 15:22:31 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","11962","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jun 09 15:25:43 GMT 2025","broken","Mon Jun 09 15:25:55 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11366","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jun 09 15:28:00 GMT 2025","broken","Mon Jun 09 15:28:11 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","11545","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jun 09 15:24:21 GMT 2025","broken","Mon Jun 09 15:24:32 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","12143","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 09 15:22:03 GMT 2025","passed","Mon Jun 09 15:22:16 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11563","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jun 09 15:26:14 GMT 2025","broken","Mon Jun 09 15:26:26 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","12041","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 09 15:22:20 GMT 2025","passed","Mon Jun 09 15:22:32 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","11901","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jun 09 15:25:02 GMT 2025","broken","Mon Jun 09 15:25:14 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","12123","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 09 15:22:35 GMT 2025","passed","Mon Jun 09 15:22:47 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11730","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jun 09 15:23:46 GMT 2025","broken","Mon Jun 09 15:23:58 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","11586","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 09 15:23:01 GMT 2025","passed","Mon Jun 09 15:23:13 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11535","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jun 09 15:23:34 GMT 2025","broken","Mon Jun 09 15:23:46 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
