"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","234","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 06 15:20:23 UTC 2025","broken","Mon Oct 06 15:20:23 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","232","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 06 15:20:53 UTC 2025","broken","Mon Oct 06 15:20:53 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","184","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Oct 06 15:22:00 UTC 2025","broken","Mon Oct 06 15:22:00 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","231","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 06 15:20:20 UTC 2025","broken","Mon Oct 06 15:20:20 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","173","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 06 15:20:16 UTC 2025","broken","Mon Oct 06 15:20:16 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","188","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 06 15:20:27 UTC 2025","broken","Mon Oct 06 15:20:27 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","316","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 06 15:20:03 UTC 2025","broken","Mon Oct 06 15:20:04 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","230","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 06 15:20:10 UTC 2025","broken","Mon Oct 06 15:20:10 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","145","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 06 15:20:41 UTC 2025","broken","Mon Oct 06 15:20:41 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that the tires table is filled correctly and the tires list is opened.","232","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 06 15:21:43 UTC 2025","broken","Mon Oct 06 15:21:44 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","167","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Oct 06 15:20:46 UTC 2025","broken","Mon Oct 06 15:20:46 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new account with valid data","156","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Oct 06 15:20:39 UTC 2025","broken","Mon Oct 06 15:20:39 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","418","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 06 15:20:43 UTC 2025","broken","Mon Oct 06 15:20:44 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","345","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Oct 06 15:20:22 UTC 2025","broken","Mon Oct 06 15:20:22 UTC 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Verify that the tires table is filled correctly and the tires list is opened.","218","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 06 15:20:25 UTC 2025","broken","Mon Oct 06 15:20:26 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new account with valid data","203","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Oct 06 15:21:35 UTC 2025","broken","Mon Oct 06 15:21:35 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Deleting all tires from cart.","274","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Oct 06 15:20:16 UTC 2025","broken","Mon Oct 06 15:20:16 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
