"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new account with valid data","2759","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Feb 24 15:23:55 GMT 2025","passed","Mon Feb 24 15:23:58 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","12233","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:21:44 GMT 2025","passed","Mon Feb 24 15:21:57 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","13108","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 24 15:22:27 GMT 2025","passed","Mon Feb 24 15:22:40 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","17065","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 24 15:22:55 GMT 2025","broken","Mon Feb 24 15:23:12 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","2865","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 24 15:23:27 GMT 2025","passed","Mon Feb 24 15:23:30 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that the tires table is filled correctly and the tires list is opened.","3413","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Feb 24 15:22:33 GMT 2025","passed","Mon Feb 24 15:22:36 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","25576","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:21:14 GMT 2025","passed","Mon Feb 24 15:21:39 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","17373","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 24 15:22:40 GMT 2025","passed","Mon Feb 24 15:22:58 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","12212","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:20:43 GMT 2025","passed","Mon Feb 24 15:20:55 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","3266","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Feb 24 15:23:15 GMT 2025","passed","Mon Feb 24 15:23:19 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Deleting all tires from cart.","13410","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 24 15:22:41 GMT 2025","passed","Mon Feb 24 15:22:55 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","2436","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Feb 24 15:23:22 GMT 2025","passed","Mon Feb 24 15:23:24 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new order with valid data and verifying the order is successful.","17514","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 24 15:22:11 GMT 2025","broken","Mon Feb 24 15:22:28 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","12789","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 24 15:21:08 GMT 2025","passed","Mon Feb 24 15:21:21 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Negative login check","11603","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:21:24 GMT 2025","passed","Mon Feb 24 15:21:36 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","16392","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 24 15:24:09 GMT 2025","passed","Mon Feb 24 15:24:25 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","11730","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:21:10 GMT 2025","passed","Mon Feb 24 15:21:21 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","22395","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:20:25 GMT 2025","passed","Mon Feb 24 15:20:47 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
