"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","11675","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:23:15 GMT 2025","passed","Mon Jun 02 15:23:27 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11164","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jun 02 15:28:15 GMT 2025","broken","Mon Jun 02 15:28:26 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11034","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jun 02 15:26:53 GMT 2025","broken","Mon Jun 02 15:27:04 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that the tires table is filled correctly and the tires list is opened.","10952","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jun 02 15:26:51 GMT 2025","broken","Mon Jun 02 15:27:02 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Deleting all tires from cart.","10902","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jun 02 15:24:41 GMT 2025","broken","Mon Jun 02 15:24:52 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","11150","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jun 02 15:24:39 GMT 2025","broken","Mon Jun 02 15:24:50 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","11100","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jun 02 15:25:07 GMT 2025","broken","Mon Jun 02 15:25:18 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","11473","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:22:46 GMT 2025","passed","Mon Jun 02 15:22:57 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","14367","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:23:05 GMT 2025","passed","Mon Jun 02 15:23:20 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11532","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:23:01 GMT 2025","passed","Mon Jun 02 15:23:12 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","10911","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jun 02 15:26:08 GMT 2025","broken","Mon Jun 02 15:26:19 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11005","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jun 02 15:27:33 GMT 2025","broken","Mon Jun 02 15:27:44 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11063","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jun 02 15:28:31 GMT 2025","broken","Mon Jun 02 15:28:42 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","11218","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:23:35 GMT 2025","passed","Mon Jun 02 15:23:46 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11158","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jun 02 15:25:18 GMT 2025","broken","Mon Jun 02 15:25:29 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","11540","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:22:10 GMT 2025","passed","Mon Jun 02 15:22:21 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11541","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:24:00 GMT 2025","passed","Mon Jun 02 15:24:12 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11564","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:22:46 GMT 2025","passed","Mon Jun 02 15:22:58 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11768","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jun 02 15:21:57 GMT 2025","passed","Mon Jun 02 15:22:09 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
