"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","15991","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 10 16:25:29 GMT 2025","passed","Mon Feb 10 16:25:45 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a user can successfully log in to the application using valid credentials.","2117","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 10 16:25:04 GMT 2025","passed","Mon Feb 10 16:25:06 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","3172","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Feb 10 16:25:21 GMT 2025","passed","Mon Feb 10 16:25:24 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","23363","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:23:59 GMT 2025","passed","Mon Feb 10 16:24:23 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12267","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:25:27 GMT 2025","passed","Mon Feb 10 16:25:39 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","13301","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 10 16:25:07 GMT 2025","passed","Mon Feb 10 16:25:20 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","12646","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:25:13 GMT 2025","passed","Mon Feb 10 16:25:25 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","2275","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 10 16:25:41 GMT 2025","passed","Mon Feb 10 16:25:43 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Negative login check","23989","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:24:29 GMT 2025","passed","Mon Feb 10 16:24:53 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","1915","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:24:23 GMT 2025","passed","Mon Feb 10 16:24:25 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12222","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:24:52 GMT 2025","passed","Mon Feb 10 16:25:04 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12433","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:24:39 GMT 2025","passed","Mon Feb 10 16:24:51 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","3940","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 10 16:25:24 GMT 2025","passed","Mon Feb 10 16:25:28 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","1815","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:24:55 GMT 2025","passed","Mon Feb 10 16:24:57 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","12156","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:24:26 GMT 2025","passed","Mon Feb 10 16:24:38 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","4129","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Feb 10 16:24:09 GMT 2025","passed","Mon Feb 10 16:24:13 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","12717","Check that user cannot login with invalid data","Tires CrossBrowserTest","Mon Feb 10 16:24:58 GMT 2025","passed","Mon Feb 10 16:25:11 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
