"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","171","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:43:22 UTC 2026","broken","Mon Mar 02 15:43:22 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","204","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:42:33 UTC 2026","broken","Mon Mar 02 15:42:33 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","487","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:42:59 UTC 2026","broken","Mon Mar 02 15:42:59 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","148","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Mar 02 15:44:05 UTC 2026","broken","Mon Mar 02 15:44:05 UTC 2026","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","504","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:42:39 UTC 2026","broken","Mon Mar 02 15:42:39 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","161","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 02 15:44:31 UTC 2026","broken","Mon Mar 02 15:44:32 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","201","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:42:30 UTC 2026","broken","Mon Mar 02 15:42:31 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","566","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 02 15:42:57 UTC 2026","broken","Mon Mar 02 15:42:58 UTC 2026","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new order with valid data and verifying the order is successful.","168","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Mar 02 15:43:57 UTC 2026","broken","Mon Mar 02 15:43:57 UTC 2026","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","478","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Mar 02 15:43:03 UTC 2026","broken","Mon Mar 02 15:43:04 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","248","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:42:36 UTC 2026","broken","Mon Mar 02 15:42:36 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","234","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:42:46 UTC 2026","broken","Mon Mar 02 15:42:47 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","372","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Mar 02 15:42:46 UTC 2026","broken","Mon Mar 02 15:42:46 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","434","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:42:40 UTC 2026","broken","Mon Mar 02 15:42:41 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","281","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Mar 02 15:43:07 UTC 2026","broken","Mon Mar 02 15:43:07 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","198","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:43:30 UTC 2026","broken","Mon Mar 02 15:43:31 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","183","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 02 15:44:23 UTC 2026","broken","Mon Mar 02 15:44:23 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","171","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Mar 02 15:42:50 UTC 2026","broken","Mon Mar 02 15:42:50 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","159","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Mar 02 15:43:10 UTC 2026","broken","Mon Mar 02 15:43:10 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
