"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","172","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 16 15:41:51 UTC 2026","broken","Mon Feb 16 15:41:51 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","182","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 16 15:42:22 UTC 2026","broken","Mon Feb 16 15:42:22 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","163","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Feb 16 15:41:47 UTC 2026","broken","Mon Feb 16 15:41:48 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","159","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 16 15:41:35 UTC 2026","broken","Mon Feb 16 15:41:35 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","162","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 16 15:41:42 UTC 2026","broken","Mon Feb 16 15:41:42 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new order with valid data and verifying the order is successful.","168","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 16 15:41:44 UTC 2026","broken","Mon Feb 16 15:41:44 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","185","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 16 15:43:48 UTC 2026","broken","Mon Feb 16 15:43:48 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","179","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 16 15:41:33 UTC 2026","broken","Mon Feb 16 15:41:34 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","152","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 16 15:41:39 UTC 2026","broken","Mon Feb 16 15:41:39 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","145","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Feb 16 15:42:44 UTC 2026","broken","Mon Feb 16 15:42:44 UTC 2026","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","139","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 16 15:42:33 UTC 2026","broken","Mon Feb 16 15:42:33 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","152","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 16 15:41:37 UTC 2026","broken","Mon Feb 16 15:41:37 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","185","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 16 15:43:21 UTC 2026","broken","Mon Feb 16 15:43:21 UTC 2026","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
