"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new order with valid data and verifying the order is successful.","465","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Nov 03 15:22:06 UTC 2025","broken","Mon Nov 03 15:22:06 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Negative login check","223","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 03 15:21:58 UTC 2025","broken","Mon Nov 03 15:21:58 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","125","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Nov 03 15:22:26 UTC 2025","broken","Mon Nov 03 15:22:26 UTC 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","416","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 03 15:22:11 UTC 2025","broken","Mon Nov 03 15:22:12 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","162","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Nov 03 15:23:12 UTC 2025","broken","Mon Nov 03 15:23:12 UTC 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that the tires table is filled correctly and the tires list is opened.","135","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Nov 03 15:22:31 UTC 2025","broken","Mon Nov 03 15:22:31 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","159","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 03 15:22:48 UTC 2025","broken","Mon Nov 03 15:22:48 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","378","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Nov 03 15:22:28 UTC 2025","broken","Mon Nov 03 15:22:29 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","271","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Nov 03 15:22:18 UTC 2025","broken","Mon Nov 03 15:22:19 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","306","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 03 15:22:04 UTC 2025","broken","Mon Nov 03 15:22:04 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","220","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 03 15:21:52 UTC 2025","broken","Mon Nov 03 15:21:52 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","424","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 03 15:22:15 UTC 2025","broken","Mon Nov 03 15:22:15 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","144","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Nov 03 15:23:45 UTC 2025","broken","Mon Nov 03 15:23:45 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","185","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 03 15:22:19 UTC 2025","broken","Mon Nov 03 15:22:19 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","201","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 03 15:21:54 UTC 2025","broken","Mon Nov 03 15:21:54 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","243","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Nov 03 15:22:00 UTC 2025","broken","Mon Nov 03 15:22:00 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Deleting all tires from cart.","244","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Nov 03 15:22:23 UTC 2025","broken","Mon Nov 03 15:22:24 UTC 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","346","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Nov 03 15:22:12 UTC 2025","broken","Mon Nov 03 15:22:12 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
